pathway,size,snpPval,dnamPval,rnaseqPval,snpFDR,dnamFDR,rnaseqFDR,drivers,MiniMax,MiniMaxP,MiniMaxFDR
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS,32,0.574129865857633,0.443149023001722,0.01907496663275604,0.999201393685791,1,0.06883997512178072,DNAm and RNAseq,0.443149023001722,0.4150910230366549,0.716607476089484
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,71,0.903164287531659,0.443411334278237,4.215154222663496e-4,0.999201393685791,1,0.00600076980542999,DNAm and RNAseq,0.443411334278237,0.41547942659273723,0.7167466733267972
REACTOME_MITOTIC_G2_G2_M_PHASES,191,0.443555170628387,0.892310143270599,3.171142522940846e-5,0.999201393685791,1,0.00123066394075224,RNAseq and SNP,0.443555170628387,0.4156924245134615,0.7167466733267972
REACTOME_PURINE_SALVAGE,12,0.443778048448181,0.717402977976898,0.1798201798201798,0.999201393685791,1,0.282702868718407,RNAseq and SNP,0.443778048448181,0.41602249748673537,0.7167466733267972
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,8,0.443886855851627,1,0.04295704295704296,0.999201393685791,1,0.11113908922128102,RNAseq and SNP,0.443886855851627,0.4161836490019702,0.7167466733267972
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,18,0.659937641752133,0.444172484906262,0.00747334061268332,0.999201393685791,1,0.03682082427083801,DNAm and RNAseq,0.444172484906262,0.41660672386948394,0.7168019744091603
REACTOME_NRCAM_INTERACTIONS,6,0.444250167662345,0.301472508857965,0.48451548451548454,0.999201393685791,1,0.5714539415621848,DNAm and SNP,0.444250167662345,0.4167217973356466,0.7168019744091603
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,28,0.445015201213848,0.880854068118164,0.26573426573426573,0.999201393685791,1,0.3721330572541645,RNAseq and SNP,0.445015201213848,0.417855275994989,0.7183155320957548
WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION,45,0.963860317353293,0.445496380298963,8.471938501139176e-4,0.999201393685791,1,0.00909128855065427,DNAm and RNAseq,0.445496380298963,0.4185683922112311,0.7190800219307734
REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL,8,0.445794318320585,0.636863079417555,0.15784215784215783,0.999201393685791,1,0.2584779382467244,RNAseq and SNP,0.445794318320585,0.41901001781174807,0.7190800219307734
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL,43,0.545789885778062,0.445829020716298,0.1838161838161838,0.999201393685791,1,0.28644183099628645,DNAm and RNAseq,0.445829020716298,0.41906146000978006,0.7190800219307734
WP_GLUCOCORTICOID_RECEPTOR_PATHWAY,69,0.766139725873319,0.446190002994403,0.07892107892107893,0.999201393685791,1,0.16296167389461852,DNAm and RNAseq,0.446190002994403,0.41959661988226443,0.7195624843380479
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION,6,0.446578125215376,0.571080272163371,0.4435564435564436,0.999201393685791,1,0.5342667536545087,RNAseq and SNP,0.446578125215376,0.4201721088479634,0.7201134811653239
WP_SOMATIC_SEX_DETERMINATION,13,0.446911845333072,0.235007147977233,0.8311688311688312,0.999201393685791,0.950137934128745,0.8695351915440542,DNAm and SNP,0.446911845333072,0.4206670102309906,0.7203902256653402
KEGG_N_GLYCAN_BIOSYNTHESIS,45,0.916598491522229,0.447115434820303,0.14985014985014986,0.999201393685791,1,0.24855121459336915,DNAm and RNAseq,0.447115434820303,0.4209689649263296,0.7203902256653402
REACTOME_ACTIVATION_OF_SMO,18,0.127396046494719,0.447201377903221,0.908091908091908,0.947424282615986,1,0.9280751715816652,DNAm and SNP,0.447201377903221,0.4210964397111907,0.7203902256653402
SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES,63,0.969650625584999,0.447907420259068,0.01667187446952577,0.999201393685791,1,0.06356853347532507,DNAm and RNAseq,0.447907420259068,0.4221438510780605,0.7216631381519716
WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY,99,0.605295895003182,0.448081234052454,0.06093906093906093,0.999201393685791,1,0.13800188620332504,DNAm and RNAseq,0.448081234052454,0.42240175119522083,0.7216631381519716
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,20,0.448528338928861,0.867065925735192,0.02997002997002997,0.999201393685791,1,0.08946796091158579,RNAseq and SNP,0.448528338928861,0.42306523941985796,0.7216631381519716
REACTOME_SARS_COV_1_GENOME_REPLICATION_AND_TRANSCRIPTION,6,0.439993664817791,0.531405332362233,0.4485514485514486,0.999201393685791,1,0.5395950122064772,RNAseq and SNP,0.4485514485514486,0.4230995366682857,0.7216631381519716
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,14,0.44872175222236,0.0689823428957192,0.4705294705294706,0.999201393685791,0.77388430980496,0.5582118886138987,DNAm and SNP,0.44872175222236,0.42335229640252137,0.7216631381519716
REACTOME_REGULATION_OF_RAS_BY_GAPS,66,0.448732948888318,0.777897116946622,8.655113784714904e-4,0.999201393685791,1,0.00921802156093884,RNAseq and SNP,0.448732948888318,0.42336891479300276,0.7216631381519716
REACTOME_HEDGEHOG_ON_STATE,84,0.449099932320793,0.76788476422985,0.13786213786213786,0.999201393685791,1,0.23429120369732248,RNAseq and SNP,0.449099932320793,0.4239136439912547,0.7221571578035024
WP_GENES_CONTROLLING_NEPHROGENESIS,42,0.449540513898955,0.871482650488373,0.02418155622546183,0.999201393685791,1,0.08040651266048518,RNAseq and SNP,0.449540513898955,0.42456772667221154,0.7227992230037548
WP_OXIDATIVE_PHOSPHORYLATION,49,0.44969749937852,0.554215724990469,0.04995004995004995,0.999201393685791,1,0.12115453040110574,RNAseq and SNP,0.44969749937852,0.4248008140844517,0.7227992230037548
REACTOME_SIGNALING_BY_FGFR2,71,0.885951941724313,0.449985026091504,0.00155549104624117,0.999201393685791,1,0.01335365495151891,DNAm and RNAseq,0.449985026091504,0.42522776381315547,0.7230913894853958
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,9,0.396717348859353,0.45028775829231,0.7842157842157842,0.999201393685791,1,0.8289863121952674,DNAm and SNP,0.45028775829231,0.42567734585787526,0.7234216681555853
BIOCARTA_P38MAPK_PATHWAY,35,0.450674811494978,0.591330986863206,1.0321771153711526e-4,0.999201393685791,1,0.00265832524349679,RNAseq and SNP,0.450674811494978,0.4262522310666299,0.7239643708703613
KEGG_TIGHT_JUNCTION,130,0.451621303316452,0.814526061859637,0.00420146779888697,0.999201393685791,1,0.02593193523801043,RNAseq and SNP,0.451621303316452,0.42765841548866934,0.7257004739630722
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS,20,0.45176607421456,0.498306899909403,0.1908091908091908,0.999201393685791,1,0.29346494981674137,RNAseq and SNP,0.45176607421456,0.42787354489722595,0.7257004739630722
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT,5,0.451880025261495,1,0.24375624375624377,0.999201393685791,1,0.3500057975476121,RNAseq and SNP,0.451880025261495,0.4280428845719356,0.7257004739630722
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,6,0.452234063920757,1,0.34765234765234765,0.999201393685791,1,0.447274796048638,RNAseq and SNP,0.452234063920757,0.42856905993419286,0.7261579825320384
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST,14,0.491674790010358,0.253862035526348,0.45254745254745254,0.999201393685791,0.966654766997503,0.5427887100198701,DNAm and RNAseq,0.45254745254745254,0.4290348808238511,0.726512742004764
REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA,27,0.452978682186506,1,0.04495504495504495,0.999201393685791,1,0.11432463407328756,RNAseq and SNP,0.452978682186506,0.4296759519542331,0.7271636630145414
BIOCARTA_TOB1_PATHWAY,19,0.927253227137356,0.280507031832411,0.4535464535464536,0.999201393685791,0.994071336227002,0.5435266932728862,DNAm and RNAseq,0.4535464535464536,0.43052016750645805,0.7277229323065606
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,14,0.550967900465815,0.0287605058926822,0.4535464535464536,0.999201393685791,0.647766882107062,0.5435266932728862,DNAm and RNAseq,0.4535464535464536,0.43052016750645805,0.7277229323065606
REACTOME_HDACS_DEACETYLATE_HISTONES,57,0.0476549267031203,0.453938253711551,0.4935064935064935,0.744048745099546,1,0.5798854815860207,DNAm and SNP,0.453938253711551,0.43110283755095424,0.728183220162235
REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,18,0.710304114454342,0.454075217944793,0.2827172827172827,0.999201393685791,1,0.38711361137654027,DNAm and RNAseq,0.454075217944793,0.43130654551084724,0.728183220162235
PID_SYNDECAN_4_PATHWAY,31,0.454415532968313,0.0314245053402328,0.4715284715284715,0.999201393685791,0.662313602891916,0.5591628965425532,DNAm and SNP,0.454415532968313,0.43181274335867637,0.7286036342674986
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,37,0.502880801456803,0.454889639188675,0.07292707292707293,0.999201393685791,1,0.1555740945801187,DNAm and RNAseq,0.454889639188675,0.4325180529580257,0.7293593119226707
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB,5,0.231831043352924,0.455776979178904,0.5604395604395604,0.999201393685791,1,0.6389236518009154,DNAm and SNP,0.455776979178904,0.4338384405313069,0.7304534625076732
REACTOME_FANCONI_ANEMIA_PATHWAY,38,0.45585146568397,1,0.01068626230105949,0.999201393685791,1,0.04686405742864014,RNAseq and SNP,0.45585146568397,0.433949297731609,0.7304534625076732
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,22,0.61483583721406,0.456092400889583,0.24575424575424576,0.999201393685791,1,0.35109519829640856,DNAm and RNAseq,0.456092400889583,0.43430789825807536,0.7304534625076732
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,84,0.456150926354449,0.589309275001137,0.01667187446952577,0.999201393685791,1,0.06356853347532507,RNAseq and SNP,0.456150926354449,0.4343950103778582,0.7304534625076732
BIOCARTA_AGR_PATHWAY,30,0.456191956985025,0.989261440901052,0.26673326673326675,0.999201393685791,1,0.37224401214549,RNAseq and SNP,0.456191956985025,0.43445608341878905,0.7304534625076732
WP_NEPHROTIC_SYNDROME,44,0.943441051918423,0.456697596865928,0.04995004995004995,0.999201393685791,1,0.12115453040110574,DNAm and RNAseq,0.456697596865928,0.4352087878080647,0.7311900897102176
WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC,15,0.427457235852424,0.456833021829931,0.5004995004995005,0.999201393685791,1,0.5861575382038383,DNAm and SNP,0.456833021829931,0.4354104064035076,0.7311900897102176
KEGG_CITRATE_CYCLE_TCA_CYCLE,28,0.578794701173984,0.457739419504704,0.1798201798201798,0.999201393685791,1,0.282702868718407,DNAm and RNAseq,0.457739419504704,0.43676008038775915,0.7330221017408304
PID_IL27_PATHWAY,25,0.458048943199846,0.0334851256116466,0.6843156843156843,0.999201393685791,0.668278068471016,0.746214909032461,DNAm and SNP,0.458048943199846,0.4372210733883575,0.7333613386081804
REACTOME_HSF1_ACTIVATION,29,0.393107921375098,0.958998910449577,0.45854145854145856,0.999201393685791,1,0.5485844392094392,RNAseq and SNP,0.45854145854145856,0.4379547065781911,0.7337230536581996
REACTOME_INTESTINAL_ABSORPTION,4,0.0550373312488505,1,0.45854145854145856,0.777700512890659,1,0.5485844392094392,RNAseq and SNP,0.45854145854145856,0.4379547065781911,0.7337230536581996
PID_AP1_PATHWAY,68,0.677757095484564,0.386901540435831,0.4595404595404595,0.999201393685791,1,0.5486212060169077,DNAm and RNAseq,0.4595404595404595,0.4394431517757742,0.7344793209326067
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,9,0.79135242349378,0.00421291867551084,0.4595404595404595,0.999201393685791,0.445280597572864,0.5486212060169077,DNAm and RNAseq,0.4595404595404595,0.4394431517757742,0.7344793209326067
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,26,0.266210872964686,0.568837287226662,0.4595404595404595,0.999201393685791,1,0.5486212060169077,RNAseq and SNP,0.4595404595404595,0.4394431517757742,0.7344793209326067
REACTOME_METALLOTHIONEINS_BIND_METALS,10,0.210252526397888,1,0.4595404595404595,0.999201393685791,1,0.5486212060169077,RNAseq and SNP,0.4595404595404595,0.4394431517757742,0.7344793209326067
PID_BETA_CATENIN_NUC_PATHWAY,72,0.459925030465927,0.541991041844351,0.12887112887112886,0.999201393685791,1,0.2246719434411742,RNAseq and SNP,0.459925030465927,0.4400162667561637,0.7350035870991813
BIOCARTA_AHSP_PATHWAY,11,0.755674719050689,0.460828895055557,0.2947052947052947,0.999201393685791,1,0.3983302003340172,DNAm and RNAseq,0.460828895055557,0.44136354894787244,0.7365671340491833
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,13,0.460974216090801,1,0.02388116810966071,0.999201393685791,1,0.07978225147956228,RNAseq and SNP,0.460974216090801,0.4415801975957567,0.7365671340491833
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,7,0.461172109170121,0.652865111701681,0.13586413586413587,0.999201393685791,1,0.23172973925532628,RNAseq and SNP,0.461172109170121,0.4418752380081453,0.7365671340491833
REACTOME_PROCESSING_OF_SMDT1,16,0.461250609277729,0.735517006816119,0.1088911088911089,0.999201393685791,1,0.20175834629726064,RNAseq and SNP,0.461250609277729,0.44199227952121833,0.7365671340491833
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,60,0.320671930180776,0.919906453322363,0.4615384615384616,0.999201393685791,1,0.5503108003108003,RNAseq and SNP,0.4615384615384616,0.4424214838416023,0.7368489498667015
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,8,0.955284671939247,0.462151890157642,0.05294705294705294,0.999201393685791,1,0.1261555937754424,DNAm and RNAseq,0.462151890157642,0.44333626851323016,0.7376008211467215
KEGG_HOMOLOGOUS_RECOMBINATION,27,0.591250652885367,0.462190361865277,0.1048951048951049,0.999201393685791,1,0.19693030627424263,DNAm and RNAseq,0.462190361865277,0.44339364575110013,0.7376008211467215
REACTOME_FRUCTOSE_CATABOLISM,5,0.296902739256448,1,0.4625374625374626,0.999201393685791,1,0.5512699332640434,RNAseq and SNP,0.4625374625374626,0.4439113467817033,0.7380286651599562
REACTOME_NCAM1_INTERACTIONS,41,0.463228486568356,0.79185064832833,0.11188811188811187,0.999201393685791,1,0.2058305331032604,RNAseq and SNP,0.463228486568356,0.4449421706297617,0.739308603750214
REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,56,0.463582861971427,0.894214782890258,2.7226940290738673e-5,0.999201393685791,1,0.00113432238005386,RNAseq and SNP,0.463582861971427,0.44547088635251125,0.7397532362465793
WP_NAD_BIOSYNTHETIC_PATHWAYS,22,0.464412805330631,0.537015738890168,0.04795204795204795,0.999201393685791,1,0.11812882769404508,RNAseq and SNP,0.464412805330631,0.4467093466891847,0.7412448407823308
REACTOME_RHOBTB3_ATPASE_CYCLE,8,0.369762543252594,1,0.4645354645354645,0.999201393685791,1,0.5531857801719088,RNAseq and SNP,0.4645354645354645,0.4468924066559199,0.7412448407823308
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,28,0.519146523401824,0.465769211308088,0.02328039202944834,0.999201393685791,1,0.0784225334357041,DNAm and RNAseq,0.465769211308088,0.4487340366028221,0.7437999044232535
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,27,0.465919178303451,0.889748316975853,0.4135864135864136,0.999201393685791,1,0.5072252422901773,RNAseq and SNP,0.465919178303451,0.4489579373680775,0.7437999044232535
REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1,9,0.46610993983929,0.222737245309415,0.5274725274725275,0.999201393685791,0.945684440980129,0.6111777792759387,DNAm and SNP,0.46610993983929,0.4492427576792528,0.743836781125262
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,22,0.854191192198341,0.378253356741436,0.46653346653346656,0.999201393685791,1,0.5553316431467692,DNAm and RNAseq,0.46653346653346656,0.4498751654283435,0.7442292003123546
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,22,0.466786629098383,0.836753338438773,0.1088911088911089,0.999201393685791,1,0.20175834629726064,RNAseq and SNP,0.466786629098383,0.45025322084684793,0.7442292003123546
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,14,0.466796432237664,0.772493355944954,0.01607110275599312,0.999201393685791,1,0.0619448083098347,RNAseq and SNP,0.466796432237664,0.45026786069021385,0.7442292003123546
BIOCARTA_HBX_PATHWAY,7,0.467444479808292,0.602108533901646,0.03696303696303696,0.999201393685791,1,0.10176509593419214,RNAseq and SNP,0.467444479808292,0.45123572842308113,0.7450812492285707
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,16,0.0467273561143991,1,0.4675324675324675,0.733619490996065,1,0.5562870560770602,RNAseq and SNP,0.4675324675324675,0.45136715199120325,0.7450812492285707
REACTOME_STAT5_ACTIVATION,7,0.467884122282815,0.571653376811497,0.37462537462537465,0.999201393685791,1,0.4719047071203586,RNAseq and SNP,0.467884122282815,0.4518924339581367,0.7450812492285707
REACTOME_SYNTHESIS_OF_GDP_MANNOSE,5,0.46788467596137,1,0.23376623376623376,0.999201393685791,1,0.3389251485464382,RNAseq and SNP,0.46788467596137,0.45189326104954564,0.7450812492285707
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,30,0.999201393685791,0.468022384655393,0.00146345126385605,0.999201393685791,1,0.01287564419411247,DNAm and RNAseq,0.468022384655393,0.4520989755479502,0.7450812492285707
REACTOME_HEME_DEGRADATION,15,0.468198025821167,0.281116805447993,0.903096903096903,0.999201393685791,0.994071336227002,0.9249723523042396,DNAm and SNP,0.468198025821167,0.45236136557470585,0.7450812492285707
BIOCARTA_RELA_PATHWAY,14,0.891749793288516,0.468673809251239,0.14485514485514486,0.999201393685791,1,0.24296899074874212,DNAm and RNAseq,0.468673809251239,0.4530721965526048,0.7458059309072351
WP_CELL_CYCLE,117,0.468844916158393,0.966721231205718,1.4850662000473103e-4,0.999201393685791,1,0.00309352392995149,RNAseq and SNP,0.468844916158393,0.45332785493196576,0.7458059309072351
BIOCARTA_DREAM_PATHWAY,13,0.700111996003462,0.469268879911567,0.1838161838161838,0.999201393685791,1,0.28644183099628645,DNAm and RNAseq,0.469268879911567,0.45396136491403405,0.746024758965395
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,18,0.469337567165474,0.618937034394313,0.33666333666333664,0.999201393685791,1,0.43690665724564026,RNAseq and SNP,0.469337567165474,0.4540640074539981,0.746024758965395
WP_GLOBO_SPHINGOLIPID_METABOLISM,21,0.486267500033217,0.456543958432549,0.4695304695304695,0.999201393685791,1,0.5572600838625136,DNAm and RNAseq,0.4695304695304695,0.45435227964985914,0.746024758965395
BIOCARTA_PITX2_PATHWAY,16,0.469638818628017,0.44914837250678,0.6623376623376623,0.999201393685791,1,0.7267244761435311,DNAm and SNP,0.469638818628017,0.45451420189702496,0.746024758965395
REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21,58,0.469919502312406,0.784994637443449,0.01203136552757369,0.999201393685791,1,0.05049608672535743,RNAseq and SNP,0.469919502312406,0.45493368932354317,0.7462809159546021
REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III,30,0.470249425268554,0.472706877873437,0.01697226055004479,0.999201393685791,1,0.06419547949035635,RNAseq and SNP,0.470249425268554,0.4554268021736795,0.7466574829618252
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,12,0.470765051786606,0.734854367773986,0.12187812187812189,0.999201393685791,1,0.21743118342614565,RNAseq and SNP,0.470765051786606,0.4561975508594477,0.7474885260756595
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,53,0.471675903386921,0.548052876530445,0.32867132867132864,0.999201393685791,1,0.4294861043016024,RNAseq and SNP,0.471675903386921,0.457559301345422,0.7492135696470246
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,20,0.761070297133544,0.472073180643338,0.2127872127872128,0.999201393685791,1,0.31694330905687373,DNAm and RNAseq,0.472073180643338,0.4581533316221851,0.7492135696470246
REACTOME_PREGNENOLONE_BIOSYNTHESIS,12,0.472100519534446,0.66762302214051,0.02897102897102897,0.999201393685791,1,0.0878313977698642,RNAseq and SNP,0.472100519534446,0.4581942121532493,0.7492135696470246
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,43,0.472176744724381,0.720446463624773,0.0377345824910477,0.999201393685791,1,0.1031126112621798,RNAseq and SNP,0.472176744724381,0.4583081949164467,0.7492135696470246
WP_BIOTIN_METABOLISM_INCLUDING_IEMS,8,0.472793070926607,0.424611912530933,0.6733266733266733,0.999201393685791,1,0.7367842663323544,DNAm and SNP,0.472793070926607,0.4592298844521807,0.7501501055153807
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_P107_RBL1_AND_P130_RBL2_IN_COMPLEX_WITH_HDAC1,16,0.473055754661021,0.776030576890059,0.13386613386613386,0.999201393685791,1,0.2302627548529188,RNAseq and SNP,0.473055754661021,0.45962275462388785,0.7501501055153807
REACTOME_DUAL_INCISION_IN_TC_NER,62,0.473090994956745,0.838509838441838,0.01667187446952577,0.999201393685791,1,0.06356853347532507,RNAseq and SNP,0.473090994956745,0.4596754617630431,0.7501501055153807
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,34,0.897188652513251,0.387657793384937,0.47352647352647353,0.999201393685791,1,0.5605936061431256,DNAm and RNAseq,0.47352647352647353,0.46032681810490417,0.7503626787523142
BIOCARTA_CELLCYCLE_PATHWAY,23,0.47357480881494,0.563838833183541,0.01218082157436374,0.999201393685791,1,0.05067293321611231,RNAseq and SNP,0.47357480881494,0.46039911815445195,0.7503626787523142
REACTOME_MRNA_EDITING,9,0.473877319877942,0.527204992401603,0.2857142857142857,0.999201393685791,1,0.39046240782854386,RNAseq and SNP,0.473877319877942,0.46085163175904514,0.7503626787523142
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B,7,0.594912902604314,0.473886378188248,0.06893106893106893,0.999201393685791,1,0.14884277308057794,DNAm and RNAseq,0.473886378188248,0.46086518214932115,0.7503626787523142
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,69,0.47409848779766,0.982613498437775,0.01008843947817958,0.999201393685791,1,0.04529405553357013,RNAseq and SNP,0.47409848779766,0.4611824857412481,0.7504480081016404
REACTOME_HISTIDINE_CATABOLISM,8,0.703163380519807,0.474739713343695,0.05994005994005994,0.999201393685791,1,0.13650336801462204,DNAm and RNAseq,0.474739713343695,0.4621418062881436,0.7512004599389679
REACTOME_PYROPTOSIS,27,0.474762046907102,0.716116901407264,0.4165834165834166,0.999201393685791,1,0.5100176400954275,RNAseq and SNP,0.474762046907102,0.46217522120494914,0.7512004599389679
REACTOME_CYP2E1_REACTIONS,11,0.00287539241670163,0.475792914174571,0.5484515484515484,0.111313136569847,1,0.6290539420094076,DNAm and SNP,0.475792914174571,0.46371774114360437,0.7528819442338116
REACTOME_NEGATIVE_REGULATION_OF_FLT3,15,0.686637469505605,0.475808630958709,0.3276723276723277,0.999201393685791,1,0.4285760407644064,DNAm and RNAseq,0.475808630958709,0.4637412610970707,0.7528819442338116
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,86,0.476230524861332,0.98472638681858,0.01997612795591693,0.999201393685791,1,0.07074046312389083,RNAseq and SNP,0.476230524861332,0.4643726462259828,0.7534752043288713
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,29,0.682447812164516,0.476513139447605,0.0989010989010989,0.999201393685791,1,0.18905992792632467,DNAm and RNAseq,0.476513139447605,0.46479562140818625,0.7535190040528885
PID_PI3KCI_AKT_PATHWAY,34,0.833018163192853,0.476655023102216,0.00464763028332698,0.999201393685791,1,0.02714791050034091,DNAm and RNAseq,0.476655023102216,0.46500798011535865,0.7535190040528885
REACTOME_SELECTIVE_AUTOPHAGY,78,0.476781696246937,0.832482548151133,1.825151706214705e-4,0.999201393685791,1,0.00351745223381378,RNAseq and SNP,0.476781696246937,0.4651975778639259,0.7535190040528885
REACTOME_PROTEIN_REPAIR,6,0.732163895136618,0.477412853959291,0.34965034965034963,0.999201393685791,1,0.44882620777500704,DNAm and RNAseq,0.477412853959291,0.46614232792160726,0.7545919099502507
SA_G1_AND_S_PHASES,15,0.51001444304117,0.477804866153189,0.08291708291708291,0.999201393685791,1,0.168148959129632,DNAm and RNAseq,0.477804866153189,0.4667291669395277,0.7545919099502507
REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,9,0.478139590854954,1,0.2827172827172827,0.999201393685791,1,0.38711361137654027,RNAseq and SNP,0.478139590854954,0.4672302794772482,0.7545919099502507
WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE,15,0.987724423657848,0.478159834431838,0.02027651523924445,0.999201393685791,1,0.07162514672416402,DNAm and RNAseq,0.478159834431838,0.46726058685261035,0.7545919099502507
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,144,0.478233681358484,0.735781689582514,0.01277864598352564,0.999201393685791,1,0.05277245491447253,RNAseq and SNP,0.478233681358484,0.46737114660966067,0.7545919099502507
WP_MIR5093P_ALTERATION_OF_YAP1ECM_AXIS,17,0.636079610572977,0.478291761155649,0.21178821178821175,0.999201393685791,1,0.31628677068845756,DNAm and RNAseq,0.478291761155649,0.46745810164584894,0.7545919099502507
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS,6,0.479252995172266,1,0.0081455205349003,0.999201393685791,1,0.03904612466222089,RNAseq and SNP,0.479252995172266,0.46889735336561267,0.7564841697521529
REACTOME_MET_RECEPTOR_ACTIVATION,6,0.296013028229667,0.479877789810967,0.6833166833166833,0.999201393685791,1,0.7454124620085344,DNAm and SNP,0.479877789810967,0.4698329798167944,0.7575622264205911
PID_TCR_CALCIUM_PATHWAY,26,0.966108956573844,0.480121428221017,0.45754245754245754,0.999201393685791,1,0.5478519789593331,DNAm and RNAseq,0.480121428221017,0.47019785266959174,0.7577192927263671
WP_BLOOD_CLOTTING_CASCADE,20,0.55579187283994,0.480433284985886,0.36063936063936064,0.999201393685791,1,0.46001409666425425,DNAm and RNAseq,0.480433284985886,0.47066490996048205,0.7580230651774997
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,21,0.920008789311725,0.480777776352185,0.2987012987012987,0.999201393685791,1,0.40219618784257566,DNAm and RNAseq,0.480777776352185,0.47118086951634885,0.7580230651774997
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,66,0.480783247299149,0.938820474763095,0.00583740084204027,0.999201393685791,1,0.03114379771280621,RNAseq and SNP,0.480783247299149,0.47118906381135794,0.7580230651774997
